userID	contactID	date_day	date_month	date_year	date_hour	date_minute	date_second
75626	90178	11	11	2006	18	4	35
75626	104800	1	4	2008	23	1	4
75749	6585	26	9	2008	16	41	43
75749	8691	14	10	2008	12	59	13
75749	23135	23	9	2008	1	33	23
75749	32738	28	9	2008	0	29	56
75749	42186	14	11	2008	16	34	4
75749	77180	14	11	2008	20	27	32
75749	94211	28	9	2008	20	50	43
75803	1933	4	5	2006	16	18	55
75803	12708	25	5	2007	3	33	58
75803	15991	2	9	2007	22	4	57
75803	23486	14	5	2007	1	6	27
75803	23992	8	9	2007	8	51	15
75803	57999	21	2	2007	21	23	45
75927	13913	13	6	2009	2	32	39
75927	16153	25	10	2007	20	45	13
75927	29415	25	11	2007	23	53	24
75927	38984	29	7	2008	16	56	49
75927	50698	22	10	2007	2	56	10
75927	61268	15	3	2008	18	31	43
75927	85755	19	8	2007	2	56	37
75927	107686	17	6	2007	1	51	20
75986	19009	12	1	2008	12	4	5
75986	58519	8	6	2007	11	22	20
75986	87302	13	2	2008	0	55	16
75986	91998	3	10	2006	0	13	44
75998	934	25	9	2010	14	21	31
75998	2300	25	9	2010	13	56	0
75998	35259	17	9	2010	16	28	17
75998	53002	25	9	2010	17	10	22
75998	57359	18	9	2010	14	15	26
75998	72005	28	9	2010	4	51	48
75998	79828	22	9	2010	3	57	16
75998	104426	19	9	2010	21	50	58
76447	12417	26	5	2007	0	39	28
76447	23687	16	5	2007	17	39	8
76447	29415	14	7	2007	2	8	8
76447	85755	20	11	2007	0	47	30
76447	87453	4	12	2007	20	19	55
76529	8216	24	5	2008	18	53	44
76529	17633	11	6	2008	18	15	7
76529	35374	23	3	2008	18	53	30
76529	35646	12	3	2008	3	7	48
76529	41150	21	2	2008	21	40	6
76529	69167	26	5	2008	12	31	16
76529	71312	23	5	2008	12	50	10
76529	74019	23	5	2008	11	57	27
76529	88649	7	2	2008	21	27	58
76529	100111	17	2	2008	21	16	40
76529	104003	26	8	2009	2	59	57
76566	788	2	3	2009	17	12	56
76566	1423	30	3	2009	21	21	19
76566	19812	19	11	2008	10	2	5
76566	31503	3	4	2009	3	13	16
76566	45276	25	11	2008	21	37	55
76566	51985	7	11	2008	0	1	6
76566	52177	17	2	2009	16	22	29
76566	60349	30	11	2008	4	42	10
76566	62346	19	11	2008	17	36	55
76566	81173	31	12	2008	11	25	18
76566	84229	14	11	2008	16	58	26
76566	93594	27	11	2008	7	40	47
76566	100668	19	2	2009	5	49	59
76566	100884	20	3	2009	4	33	33
76566	101946	8	10	2009	23	41	3
76566	102218	25	11	2008	22	7	8
76601	970	29	1	2008	17	42	36
76601	39694	21	1	2008	23	49	20
76601	41610	6	2	2007	20	56	37
76601	54333	17	6	2007	3	50	35
76601	83070	17	1	2007	7	31	11
76680	10425	19	6	2008	22	45	33
76680	22507	4	1	2009	8	57	45
76680	41505	4	7	2008	23	9	31
76680	53668	29	9	2009	2	45	41
76680	63680	19	10	2007	23	27	52
76680	69355	19	10	2007	2	13	52
76680	83527	1	2	2008	14	48	38
76680	103593	22	2	2009	8	11	53
76734	8974	1	8	2007	19	1	24
76734	49363	2	8	2007	15	17	3
76734	51017	7	7	2006	21	54	11
76734	56067	27	11	2007	19	8	5
76734	62070	2	8	2007	0	52	22
76734	84115	1	8	2007	16	4	48
76837	15408	26	10	2007	23	56	32
76837	23948	5	10	2006	23	39	4
76837	24009	26	3	2007	10	27	34
76837	39968	15	2	2009	22	48	2
76837	48330	7	5	2008	14	27	47
76837	49839	25	4	2007	22	57	57
76837	66388	4	5	2006	16	18	55
76837	106104	5	10	2006	16	3	51
76885	3122	6	5	2007	15	36	31
76885	26579	28	11	2006	10	37	0
76885	26876	29	1	2007	20	17	44
76912	15583	10	9	2010	1	43	42
76912	28219	10	9	2010	0	27	3
76912	29627	10	9	2010	0	19	6
76912	32724	10	9	2010	0	16	59
76912	40647	10	9	2010	0	17	24
76912	48597	10	9	2010	0	25	32
76912	64579	10	9	2010	0	18	38
76912	83318	10	9	2010	0	23	40
76912	107755	10	9	2010	0	26	26
76931	15554	21	1	2008	14	0	40
76931	24510	1	2	2008	14	58	21
76931	24924	24	6	2008	17	25	33
76931	25395	4	2	2008	12	59	45
76931	47778	2	2	2008	18	18	37
76931	51631	5	2	2008	23	26	2
76931	56684	3	2	2008	9	33	32
76931	70218	2	2	2008	6	24	21
76931	106781	3	2	2008	15	52	52
76972	10253	4	1	2009	11	15	22
76972	41150	13	6	2009	20	41	28
76972	56885	21	12	2008	10	7	25
76972	70006	30	12	2008	3	26	2
76972	95487	22	9	2008	21	11	18
76972	100957	27	12	2008	3	43	41
77046	13913	23	3	2008	14	30	10
77046	37786	19	2	2007	8	38	8
77046	101421	2	1	2007	19	56	35
77046	101470	15	3	2009	21	3	22
77066	2232	9	4	2007	17	12	47
77066	20104	9	4	2007	17	15	51
77066	66662	9	4	2007	17	10	20
77066	70647	9	4	2007	17	5	18
77066	79911	9	4	2007	17	12	38
77066	98127	9	4	2007	17	9	33
77133	5937	21	10	2010	15	28	7
77133	5947	21	10	2010	15	32	39
77133	5959	21	10	2010	15	32	2
77133	14138	21	10	2010	15	32	15
77133	34600	21	10	2010	15	31	45
77133	42872	21	10	2010	15	34	45
77133	51351	21	10	2010	15	32	43
77133	52394	21	10	2010	15	31	38
77133	73941	21	10	2010	15	32	27
77133	104999	21	10	2010	16	45	52
77180	23135	10	5	2009	5	5	7
77180	42186	17	11	2008	20	42	35
77180	58346	20	6	2009	22	58	46
77180	75749	19	2	2009	16	57	35
77247	7175	12	5	2009	20	42	54
77247	28459	15	1	2009	6	4	29
77247	39319	30	10	2008	16	14	0
77247	39642	3	1	2009	5	29	28
77247	70991	5	2	2009	22	20	46
77247	108035	2	5	2010	23	30	4
77302	1933	4	8	2006	10	46	14
77302	12690	4	5	2006	16	18	55
77302	21619	1	8	2006	7	58	12
77302	42679	15	10	2007	23	47	48
77302	52515	27	5	2006	19	50	34
77302	99093	1	8	2006	6	28	34
77413	12417	11	5	2007	20	5	1
77413	17531	21	4	2007	0	41	13
77413	25488	13	12	2007	22	4	9
77413	26623	27	11	2006	6	12	0
77413	29415	5	11	2006	22	40	59
77527	24404	20	12	2006	20	15	46
77527	27541	16	8	2007	16	21	33
77527	29921	31	5	2007	3	56	19
77527	57122	6	4	2007	14	2	1
77527	63762	4	1	2007	12	35	46
77527	69602	26	1	2007	11	14	2
77527	102420	14	8	2007	1	3	21
77563	107171	6	6	2008	1	23	10
77620	15180	4	4	2007	21	50	8
77620	45897	28	10	2007	10	57	13
77671	1887	17	10	2010	13	2	28
77671	6888	17	10	2010	13	15	26
77671	6897	17	10	2010	13	1	39
77671	61581	17	10	2010	13	15	40
77671	91905	17	10	2010	13	13	8
77671	94028	17	10	2010	12	53	52
77754	6995	3	3	2008	3	33	47
78003	147	24	11	2006	15	59	28
78003	22728	24	11	2006	15	59	36
78003	56555	3	11	2006	20	26	9
78003	56742	28	9	2006	15	20	22
78003	88108	11	10	2006	19	18	4
78003	91138	28	9	2006	15	21	42
78003	94771	11	10	2006	19	27	37
78003	105832	11	10	2006	19	30	21
78108	788	18	3	2009	18	28	49
78108	1423	7	4	2010	19	42	14
78108	23849	18	3	2008	16	59	11
78108	30712	14	9	2007	14	16	58
78108	31503	1	12	2009	8	36	19
78108	31994	24	3	2009	17	13	45
78108	41911	30	4	2008	15	19	41
78108	42525	21	9	2009	9	15	6
78108	44166	23	6	2010	3	12	9
78108	44712	29	10	2007	18	16	0
78108	49031	3	6	2007	8	12	49
78108	52177	29	1	2009	16	40	25
78108	53624	21	3	2008	0	43	55
78108	59979	20	11	2007	17	2	40
78108	61823	16	8	2007	22	44	47
78108	62346	21	4	2009	16	17	25
78108	64555	21	5	2008	9	26	57
78108	80743	14	9	2007	13	12	24
78108	81173	28	7	2008	20	58	52
78108	85166	16	7	2008	15	13	56
78108	93594	10	6	2008	19	3	8
78108	96951	17	8	2008	20	9	57
78108	100668	1	9	2007	23	51	25
78108	100884	20	3	2009	4	48	56
78108	101946	21	5	2007	15	45	34
78108	102248	5	8	2008	20	32	16
78108	106833	8	5	2008	5	42	56
78201	14966	10	9	2007	17	38	13
78201	32213	17	9	2007	18	56	13
78201	38790	17	9	2007	18	52	11
78201	63821	17	9	2007	18	51	25
78201	65612	17	9	2007	18	48	13
78201	74708	17	9	2007	18	58	53
78201	80488	17	9	2007	18	50	37
78201	95705	17	9	2007	18	48	26
78201	103398	17	9	2007	18	51	9
78214	14386	10	9	2008	22	10	52
78214	20235	10	9	2008	22	13	53
78214	29480	10	9	2008	21	43	21
78214	31429	10	9	2008	21	43	51
78214	46901	17	9	2008	20	13	29
78214	51114	10	9	2008	21	42	36
78214	84620	10	9	2008	21	42	19
78214	97600	15	10	2008	20	26	7
78214	98495	27	9	2008	18	1	38
78214	104316	10	9	2008	22	19	29
78238	16016	6	9	2006	21	35	40
78238	29415	23	3	2007	3	57	23
78257	1423	21	9	2009	14	8	33
78257	17308	21	9	2009	23	11	35
78257	37851	18	9	2009	23	27	20
78257	52177	19	9	2009	23	42	5
78257	52355	12	10	2010	15	2	31
78257	64555	18	9	2009	17	49	38
78257	84229	19	10	2009	15	3	21
78257	84239	19	9	2009	9	17	57
78257	93594	21	9	2009	19	21	23
78257	101946	19	9	2009	20	25	29
78303	12476	10	11	2007	16	30	28
78303	22681	7	4	2008	13	43	58
78303	70497	1	12	2007	1	29	12
78341	9106	6	1	2007	0	22	20
78341	10054	8	1	2009	22	54	29
78341	69717	7	2	2007	5	49	40
78341	73653	11	8	2008	3	4	52
78341	83903	21	9	2009	20	58	23
78341	85556	21	3	2007	23	43	17
78341	86388	3	2	2009	17	6	43
78341	98870	13	11	2006	23	57	18
78341	105373	23	3	2009	16	29	20
78389	6663	28	2	2008	7	39	45
78389	56373	4	5	2006	16	18	55
78389	62356	11	5	2006	22	14	28
78389	63696	4	5	2006	16	18	55
78389	69602	4	5	2006	16	18	55
78404	15991	4	5	2006	16	18	55
78404	20614	28	2	2007	22	11	47
78404	23486	4	5	2006	16	18	55
78404	53949	16	9	2010	17	57	21
78404	103809	18	4	2007	2	59	38
78404	104856	4	5	2006	16	18	55
78535	85268	23	7	2007	11	7	4
78549	4911	22	8	2007	15	41	38
78549	12205	26	8	2007	15	4	7
78549	39593	15	6	2007	19	9	26
78549	40878	17	10	2007	15	43	37
78549	50732	15	6	2007	14	28	13
78549	54691	1	3	2008	0	8	58
78549	83903	16	9	2008	2	31	55
78549	87652	1	4	2008	18	28	10
78549	93114	18	10	2007	2	44	14
78592	521	29	6	2009	8	25	9
78592	27926	24	4	2010	14	54	2
78592	33328	29	3	2008	17	22	6
78592	63050	4	1	2009	8	4	36
78592	66011	30	4	2008	15	34	1
78607	9402	29	4	2008	22	17	22
78607	35848	30	7	2007	2	59	17
78607	39840	4	12	2006	19	15	14
78607	56760	7	7	2007	1	47	51
78607	75561	29	1	2009	20	15	2
78607	82359	13	8	2007	20	10	56
78674	29415	1	1	2008	3	47	26
78674	39164	11	3	2008	20	58	59
78674	65775	4	2	2008	2	54	49
78674	87453	4	12	2007	20	21	37
78674	88649	28	6	2007	15	48	26
78674	97582	30	6	2007	6	30	58
78703	17187	18	2	2010	0	50	40
78703	24242	16	2	2010	22	45	56
78703	27025	16	2	2010	22	25	48
78703	48485	16	2	2010	22	26	50
78703	61308	16	2	2010	22	42	48
78703	65038	16	2	2010	22	30	3
78703	91110	16	2	2010	22	26	54
78721	13913	17	12	2008	0	14	14
78721	25488	26	1	2009	2	59	29
78721	30378	23	6	2009	19	12	6
78721	35745	7	11	2009	21	34	9
78721	66824	26	1	2009	3	4	44
78721	95115	9	5	2009	9	54	2
78721	100111	23	8	2009	12	21	25
78721	100957	30	12	2008	22	38	10
78721	105986	8	3	2009	18	37	12
78755	63458	10	11	2008	3	5	16
78755	95487	27	9	2009	6	13	19
78854	9054	10	6	2007	7	28	28
78854	16935	22	8	2007	8	45	54
78854	50941	6	8	2007	11	50	38
78854	51444	7	12	2006	20	41	53
78854	55995	6	8	2007	11	56	51
78854	80298	24	9	2007	20	29	42
78854	97497	6	8	2007	11	31	0
79054	521	1	4	2009	11	51	58
79113	13713	25	7	2006	11	22	17
79113	16153	11	11	2007	5	48	55
79164	11428	3	7	2008	18	18	20
79164	13713	25	5	2007	12	44	7
79164	46052	4	5	2006	16	18	55
79164	53464	23	12	2008	1	44	55
79164	59799	28	4	2008	12	57	28
79205	12874	12	10	2007	3	48	32
79205	27640	22	8	2007	21	16	5
79205	54307	4	11	2007	14	43	8
79205	69062	8	8	2007	23	22	28
79205	81195	4	5	2006	16	18	55
79205	99345	15	2	2007	22	37	39
79237	16834	10	10	2007	19	57	56
79237	32059	11	10	2007	0	22	39
79237	32542	10	10	2007	21	7	10
79237	48472	10	10	2007	23	4	15
79237	52828	30	11	2009	8	43	46
79237	58300	10	10	2007	20	39	55
79237	65900	10	10	2007	20	25	6
79237	69405	10	10	2007	19	58	16
79237	70255	28	6	2009	7	54	4
79237	79511	10	10	2007	21	5	46
79237	83408	12	10	2007	23	43	43
79237	84552	14	5	2008	19	19	31
79280	11367	15	9	2010	14	38	47
79280	22688	15	9	2010	14	31	3
79357	5024	22	5	2010	1	29	8
79357	20949	28	4	2009	6	47	24
79357	44451	6	1	2007	11	52	34
79357	47951	14	12	2006	16	43	57
79357	61034	17	10	2007	5	1	38
79357	105714	6	11	2006	8	48	40
79397	7081	30	8	2007	9	53	45
79486	1952	5	10	2008	21	7	42
79486	55773	2	12	2008	13	55	37
79486	90877	5	5	2009	4	24	59
79486	93902	2	10	2008	16	14	42
79486	106931	30	10	2009	16	37	5
79511	16834	10	7	2006	22	52	22
79511	32059	23	5	2006	23	48	54
79511	32542	23	5	2006	22	32	23
79511	46319	8	10	2007	7	0	53
79511	48472	10	10	2007	23	7	42
79511	53870	15	3	2008	16	45	18
79511	58300	17	10	2006	14	15	33
79511	65900	24	5	2006	21	14	2
79511	69405	23	5	2006	21	48	16
79511	70255	9	5	2007	21	38	10
79511	79237	10	10	2007	23	36	13
79511	83408	28	8	2007	17	38	25
79511	84552	23	5	2006	22	37	3
79593	9548	13	9	2006	17	9	50
79593	15408	9	3	2007	6	10	11
79593	57030	31	8	2006	22	3	21
79593	68360	27	11	2006	23	11	20
79593	95919	3	8	2006	23	55	13
79593	99654	24	8	2006	20	22	19
79684	5075	19	7	2007	15	47	22
79684	14579	23	5	2007	4	24	39
79684	43335	21	4	2007	4	53	52
79684	46888	25	5	2007	12	24	6
79684	52565	13	3	2008	19	33	35
79684	86730	26	7	2007	1	29	47
79684	103307	24	5	2007	7	47	44
79706	1856	14	12	2006	10	24	4
79706	27624	13	9	2007	13	28	53
79706	48396	29	9	2008	14	0	37
79744	8016	4	8	2009	7	11	45
79744	22005	3	8	2009	19	29	22
79744	27706	3	8	2009	19	34	33
79744	41470	3	8	2009	19	38	16
79744	44987	3	8	2009	19	34	45
79744	71831	3	8	2009	19	33	17
79744	80502	3	8	2009	19	38	30
79770	11932	20	10	2010	12	5	22
79770	21994	19	10	2010	12	13	16
79770	50854	19	10	2010	12	13	32
79770	73473	19	10	2010	12	12	26
79770	100232	19	10	2010	12	12	34
79789	9985	16	5	2008	8	36	1
79789	20410	16	5	2008	8	14	41
79789	37874	21	5	2008	11	54	9
79789	52876	23	5	2008	15	48	36
79789	102146	27	5	2008	13	46	47
79828	934	25	9	2010	14	23	42
79828	2300	25	9	2010	13	57	10
79828	30201	29	9	2010	1	4	51
79828	35259	27	9	2010	19	49	46
79828	49058	29	9	2010	3	0	28
79828	49408	2	10	2010	0	13	27
79828	53002	25	9	2010	17	6	38
79828	57359	18	9	2010	14	17	43
79828	72005	28	9	2010	4	49	53
79828	75998	27	9	2010	14	21	51
79828	104426	19	9	2010	21	51	53
79882	36873	5	3	2007	23	16	4
79882	46409	19	7	2009	20	40	5
79882	92465	4	5	2006	16	18	55
79882	100668	19	1	2007	4	24	25
79882	100884	20	3	2009	4	39	18
79911	2232	9	4	2007	17	12	28
79911	20104	9	4	2007	17	10	45
79911	70647	9	4	2007	17	3	48
79911	77066	9	4	2007	17	15	51
79911	98127	9	4	2007	17	9	7
79959	2032	5	2	2009	9	48	39
79959	64859	11	2	2009	15	17	29
79959	65077	12	2	2009	12	55	42
79959	83619	20	2	2009	12	30	2
79959	95587	16	2	2009	23	8	54
79967	12074	8	9	2008	18	17	52
79967	26974	8	9	2008	18	17	59
79967	61588	8	9	2008	18	18	28
79967	65800	8	9	2008	18	17	37
79967	67762	8	9	2008	18	18	0
79967	103256	8	9	2008	18	17	51
80036	2437	4	4	2008	11	41	49
80036	17807	23	8	2007	8	41	0
80036	62938	25	8	2010	23	9	33
80036	64050	20	9	2007	13	25	57
80036	96588	9	5	2009	19	56	23
80083	10831	26	2	2007	10	0	18
80083	15526	5	11	2007	6	26	17
80083	45897	12	12	2006	11	38	54
80083	95487	15	5	2009	23	59	33
80270	5802	15	10	2010	1	45	16
80270	22245	14	10	2010	2	31	10
80270	92476	14	10	2010	23	0	30
80270	93917	6	10	2010	20	21	26
80270	102562	10	10	2010	21	8	30
80270	102589	12	10	2010	1	30	43
80282	4911	18	1	2010	4	30	2
80282	28459	3	4	2009	14	44	34
80282	51757	21	9	2008	2	38	40
80282	54691	24	9	2008	17	31	25
80282	61572	16	7	2008	4	8	55
80282	83903	9	2	2008	1	40	45
80282	84469	19	9	2008	14	1	43
80282	86388	7	4	2009	19	48	24
80298	9054	2	11	2006	23	45	7
80298	16935	11	10	2007	10	14	45
80298	50941	10	8	2007	11	5	36
80298	51444	30	11	2006	17	49	45
80298	55995	10	8	2007	19	24	37
80298	74793	14	5	2007	10	24	31
80298	78854	24	9	2007	8	51	42
80298	97497	22	9	2007	8	38	34
80298	106971	10	11	2008	12	20	32
80334	7379	22	7	2010	21	7	20
80334	61108	22	7	2010	21	4	4
80334	69777	22	7	2010	21	10	18
80334	71735	22	7	2010	21	6	47
80334	74444	22	7	2010	21	7	38
80334	89295	22	7	2010	21	17	30
80334	97975	22	7	2010	21	7	15
80359	11996	13	9	2007	7	21	20
80359	15408	9	10	2006	16	33	16
80359	25810	10	4	2008	13	8	56
80359	27624	1	12	2008	21	58	28
80359	33703	24	10	2006	14	9	17
80359	35089	29	8	2006	14	49	30
80359	36332	14	5	2007	7	34	1
80359	39968	28	1	2009	6	18	18
80359	47630	22	8	2006	10	50	39
80359	48330	7	5	2008	14	30	49
80359	59596	8	12	2006	2	11	16
80359	66388	22	5	2006	10	45	3
80359	70048	11	5	2006	23	18	4
80359	74110	16	3	2007	15	12	17
80359	81597	22	10	2007	6	29	5
80417	788	15	3	2009	2	23	51
80417	49031	8	9	2007	23	44	29
80417	49268	28	9	2008	22	32	50
80417	52177	26	3	2007	6	47	23
80417	58464	10	10	2008	22	46	52
80417	60349	2	12	2008	6	42	12
80417	100884	20	3	2009	4	39	43
80443	3943	11	8	2008	15	30	30
80443	17884	7	5	2008	13	54	42
80443	32375	26	8	2008	9	15	48
80443	50556	11	8	2008	12	27	31
80443	62278	23	10	2008	10	38	51
80474	4681	1	6	2006	15	15	2
80488	14966	17	9	2007	18	52	8
80488	32213	17	9	2007	18	57	6
80488	38790	17	9	2007	18	52	46
80488	63821	17	9	2007	18	52	41
80488	65612	17	9	2007	18	49	43
80488	78201	17	9	2007	18	43	12
80488	95705	17	9	2007	18	51	26
80488	103398	17	9	2007	18	51	42
80502	8016	4	8	2009	7	11	34
80502	22005	3	8	2009	19	31	28
80502	27706	3	8	2009	19	29	39
80502	41470	3	8	2009	19	34	19
80502	44987	3	8	2009	19	33	35
80502	66428	3	8	2009	19	31	29
80502	71831	3	8	2009	19	31	6
80502	79744	3	8	2009	19	43	42
80559	3957	10	1	2007	13	47	55
80559	6195	10	1	2007	17	15	2
80599	15307	6	7	2007	9	6	0
80599	36873	24	10	2007	16	48	22
80599	59005	21	7	2007	8	1	58
80683	13084	30	7	2007	22	30	31
80683	27143	12	1	2008	10	44	58
80683	30040	17	8	2008	22	40	25
80683	71214	20	6	2007	18	33	13
80683	72798	28	6	2007	11	3	5
80683	102362	23	6	2007	0	36	24
80683	107862	4	4	2008	1	57	1
80743	1263	28	6	2008	9	22	59
80743	1423	30	9	2009	21	2	28
80743	17711	8	3	2008	21	31	2
80743	19812	7	10	2008	18	42	27
80743	23849	26	3	2008	19	53	41
80743	44166	9	4	2008	0	48	13
80743	44712	25	6	2007	21	37	54
80743	49031	20	6	2007	19	28	7
80743	52177	7	3	2007	6	33	27
80743	52355	27	8	2007	5	12	37
80743	61823	11	4	2007	16	12	21
80743	64649	30	8	2007	14	55	50
80743	66713	14	6	2007	15	42	57
80743	78108	13	9	2007	4	34	58
80743	89990	7	10	2006	17	59	59
80743	94089	17	1	2008	6	36	56
80743	95278	20	4	2007	3	9	16
80743	100668	12	8	2007	21	50	42
80743	100884	20	3	2009	4	33	4
80743	101946	25	6	2007	23	51	12
80773	15905	10	3	2010	19	3	54
80773	23367	10	3	2010	19	27	19
80773	64486	10	3	2010	19	36	26
80773	91868	8	3	2010	18	45	18
80837	11042	17	8	2006	10	6	55
80837	51283	6	1	2007	4	36	8
80837	53725	29	12	2007	12	59	19
80837	53806	21	8	2006	15	7	3
80837	89083	21	10	2006	22	3	20
80837	96132	8	4	2007	12	12	47
80837	97770	4	5	2006	16	18	55
80837	101470	2	9	2008	6	22	48
80924	819	16	6	2007	5	17	34
80924	1987	22	4	2007	11	3	40
80924	14426	25	10	2007	12	37	41
80924	15067	24	10	2007	3	52	3
80924	16016	5	9	2007	20	58	59
80924	16394	19	6	2007	1	15	26
80924	17102	24	12	2007	9	0	49
80924	25488	22	1	2008	5	13	38
80924	27166	22	1	2008	15	18	33
80924	29167	12	8	2007	13	25	13
80924	35646	2	1	2008	10	43	3
80924	35745	18	11	2009	21	46	13
80924	42074	27	2	2008	3	32	22
80924	43978	20	4	2007	14	7	14
80924	45897	11	5	2007	23	48	54
80924	50763	8	1	2008	9	54	4
80924	56885	21	1	2008	11	55	54
80924	62149	15	7	2007	11	46	49
80924	68439	18	11	2007	14	17	45
80924	68918	15	2	2008	18	47	53
80924	71312	9	9	2007	11	24	27
80924	72465	5	2	2008	13	58	57
80924	74019	17	2	2008	12	47	11
80924	86320	3	5	2007	3	2	16
80924	97582	19	6	2007	11	24	26
80924	98013	28	5	2007	4	35	54
80924	101721	8	12	2007	10	4	16
80924	104003	25	5	2007	20	39	10
80959	11295	24	5	2006	19	43	53
80959	19812	2	12	2008	23	47	43
80959	30712	24	9	2007	23	29	45
80959	49031	25	5	2006	3	29	41
80959	52177	26	7	2006	6	3	23
80959	54005	26	8	2006	2	0	8
80959	54153	24	5	2006	22	21	17
80959	95278	4	9	2006	17	54	2
80991	11690	6	1	2009	18	13	32
80991	18666	6	1	2009	17	38	25
80991	19500	6	1	2009	17	45	16
80991	27994	6	1	2009	17	35	42
80991	31020	6	1	2009	17	41	2
80991	33625	6	1	2009	17	44	28
80991	34396	6	1	2009	18	30	54
80991	44917	6	1	2009	17	48	11
80991	44978	6	1	2009	17	39	7
80991	46279	6	1	2009	17	38	37
80991	48357	6	1	2009	17	44	28
80991	52717	6	1	2009	17	42	3
80991	55466	6	1	2009	17	43	0
80991	65191	6	1	2009	17	39	50
80991	66844	6	1	2009	17	39	2
80991	70182	6	1	2009	17	39	35
80991	89182	6	1	2009	17	39	25
80991	91381	6	1	2009	17	39	35
80991	98963	6	1	2009	17	40	17
80991	104140	6	1	2009	17	40	20
81102	12299	18	3	2010	23	12	45
81102	17308	7	1	2010	21	33	33
81102	19812	25	5	2010	17	15	23
81102	31503	9	3	2009	19	43	29
81102	41461	14	4	2009	9	9	38
81102	42525	8	11	2009	4	39	2
81102	51985	9	2	2010	17	45	4
81102	52355	26	3	2010	3	13	37
81102	55395	16	4	2010	3	2	25
81102	59979	30	12	2009	23	12	9
81102	60597	7	1	2010	19	31	4
81102	63285	4	1	2010	18	33	46
81102	83503	19	12	2009	22	56	47
81102	93594	18	6	2009	4	40	36
81102	100884	5	1	2010	7	29	2
81102	101198	16	8	2010	17	20	22
81173	1263	2	1	2009	23	19	35
81173	1423	8	1	2009	23	45	57
81173	6796	2	6	2009	11	29	21
81173	10949	10	1	2009	18	6	35
81173	17308	18	12	2008	4	29	20
81173	17855	31	12	2008	11	46	17
81173	19812	16	10	2008	9	1	13
81173	21566	5	1	2009	22	19	18
81173	23849	14	8	2008	14	41	3
81173	30669	27	7	2008	23	2	34
81173	31994	14	6	2008	12	51	33
81173	36971	19	8	2008	15	43	56
81173	37851	31	12	2008	15	54	14
81173	40001	13	5	2010	2	52	42
81173	41911	10	10	2007	17	39	42
81173	44166	29	12	2008	16	44	22
81173	44712	27	7	2008	2	38	8
81173	52177	7	5	2008	15	22	18
81173	52355	13	11	2008	2	47	7
81173	59979	15	8	2008	1	26	39
81173	60349	2	1	2009	5	17	4
81173	61823	29	9	2009	5	14	51
81173	62346	5	9	2008	0	59	36
81173	64555	21	7	2008	0	26	16
81173	66713	30	4	2008	21	30	8
81173	68174	7	7	2008	19	31	4
81173	76566	16	11	2008	22	49	37
81173	78108	31	7	2008	19	10	1
81173	83447	28	9	2009	18	36	32
81173	83503	17	1	2010	9	32	7
81173	84229	30	4	2009	10	8	40
81173	85166	10	9	2008	14	35	18
81173	86268	2	1	2009	22	16	51
81173	93594	1	1	2009	0	3	36
81173	100884	25	8	2008	19	52	36
81173	101198	2	1	2009	17	14	0
81173	101946	29	4	2008	19	44	5
81173	102824	10	11	2008	20	50	57
81173	103225	25	8	2008	16	7	11
81173	107636	11	1	2009	3	56	12
81195	7706	20	11	2006	1	25	1
81195	12874	12	10	2007	3	49	43
81195	69062	19	12	2006	0	48	39
81195	79205	4	1	2007	15	22	47
81344	15408	4	5	2006	16	18	55
81344	26579	29	5	2006	15	45	7
81344	83070	4	5	2006	16	18	55
81344	87615	26	4	2007	21	45	2
81344	97770	4	5	2006	16	18	55
81392	2300	18	9	2009	12	47	4
81392	24346	18	9	2009	3	53	43
81392	25515	25	9	2009	19	14	26
81392	40146	18	9	2009	19	28	10
81392	43204	18	9	2009	9	2	44
81392	54425	24	9	2009	4	58	22
81392	72574	25	9	2009	18	14	33
81392	94012	18	9	2009	3	53	14
81392	105759	24	9	2009	15	54	36
81416	8445	3	5	2008	10	53	54
81416	36132	3	5	2008	15	26	40
81416	52621	14	5	2008	16	53	24
81416	98932	3	5	2008	14	37	13
81484	2300	23	10	2008	0	41	40
81484	6548	24	9	2007	18	26	37
81484	10523	11	6	2009	17	38	31
81484	85506	3	5	2007	4	2	3
81511	8953	23	2	2007	19	18	39
81511	18349	4	5	2006	16	18	55
81511	29658	28	4	2009	13	5	3
81511	45299	23	3	2007	13	32	10
81511	70991	14	10	2006	11	12	30
81511	104605	10	2	2007	0	13	26
81597	2151	4	5	2006	16	18	55
81597	10949	29	6	2006	12	47	36
81597	15408	4	5	2006	16	18	55
81597	15800	4	5	2006	16	18	55
81597	26018	7	3	2008	9	30	57
81597	27143	4	5	2006	16	18	55
81597	35089	4	5	2006	16	18	55
81597	45497	29	10	2007	14	17	29
81597	47630	4	5	2006	16	18	55
81597	48330	4	5	2006	16	18	55
81597	48552	28	4	2008	11	22	1
81597	55976	4	5	2006	16	18	55
81597	59557	7	3	2008	9	17	9
81597	63236	12	11	2006	9	50	22
81597	70048	4	5	2006	16	18	55
81597	71822	4	5	2006	16	18	55
81597	80359	12	5	2006	7	17	57
81597	86875	4	5	2006	16	18	55
81597	87652	4	5	2006	16	18	55
81597	93437	24	10	2006	22	19	41
81597	104231	7	3	2008	9	37	5
81706	10990	28	6	2006	3	36	26
81706	18720	4	5	2006	16	18	55
81706	30221	16	5	2006	9	48	50
81706	106060	3	10	2007	9	0	26
82006	8743	12	12	2007	16	38	8
